IMG_ID,PIXEL_X,PIXEL_Y,PIXEL_COLOR
200,0,0,0
200,1,0,0
200,2,0,0
200,3,0,0
200,4,0,0
200,5,0,0
200,6,0,0
200,7,0,1
200,8,0,0
200,9,0,0
200,10,0,0
200,11,0,1
200,12,0,0
200,13,0,0
200,14,0,0
200,15,0,0
200,16,0,1
200,17,0,0
200,18,0,0
200,19,0,1
200,20,0,0
200,21,0,0
200,22,0,0
200,23,0,0
200,24,0,0
200,25,0,0
200,26,0,0
200,27,0,0
200,28,0,0
200,29,0,0
200,30,0,0
200,31,0,0
200,32,0,0
200,33,0,0
200,34,0,0
200,35,0,0
200,36,0,0
200,37,0,0
200,38,0,0
200,39,0,0
200,40,0,0
200,41,0,0
200,42,0,0
200,43,0,0
200,44,0,0
200,45,0,0
200,46,0,0
200,47,0,0
200,48,0,0
200,49,0,0
200,50,0,0
200,51,0,0
200,52,0,0
200,53,0,0
200,54,0,0
200,55,0,0
200,56,0,0
200,57,0,0
200,58,0,0
200,59,0,0
200,60,0,0
200,61,0,0
200,62,0,0
200,63,0,1
200,64,0,0
200,65,0,0
200,66,0,0
200,67,0,0
200,68,0,0
200,69,0,0
200,70,0,0
200,71,0,0
200,72,0,0
200,73,0,0
200,74,0,0
200,75,0,0
200,76,0,0
200,77,0,0
200,78,0,0
200,79,0,0
200,80,0,0
200,81,0,0
200,82,0,0
200,83,0,0
200,84,0,0
200,85,0,0
200,86,0,0
200,87,0,0
200,88,0,0
200,89,0,0
200,90,0,0
200,91,0,0
200,92,0,0
200,93,0,0
200,94,0,0
200,95,0,0
200,96,0,0
200,97,0,0
200,98,0,0
200,99,0,0
200,100,0,0
200,101,0,0
200,102,0,0
200,103,0,0
200,104,0,0
200,105,0,0
200,106,0,0
200,107,0,0
200,108,0,0
200,109,0,0
200,110,0,0
200,111,0,1
200,0,1,0
200,1,1,0
200,2,1,0
200,3,1,1
200,4,1,0
200,5,1,0
200,6,1,0
200,7,1,0
200,8,1,0
200,9,1,0
200,10,1,0
200,11,1,0
200,12,1,0
200,13,1,0
200,14,1,0
200,15,1,0
200,16,1,0
200,17,1,0
200,18,1,0
200,19,1,0
200,20,1,0
200,21,1,0
200,22,1,0
200,23,1,0
200,24,1,0
200,25,1,0
200,26,1,0
200,27,1,0
200,28,1,0
200,29,1,0
200,30,1,0
200,31,1,0
200,32,1,0
200,33,1,0
200,34,1,0
200,35,1,0
200,36,1,0
200,37,1,0
200,38,1,0
200,39,1,0
200,40,1,0
200,41,1,0
200,42,1,0
200,43,1,0
200,44,1,0
200,45,1,0
200,46,1,0
200,47,1,0
200,48,1,0
200,49,1,0
200,50,1,0
200,51,1,0
200,52,1,0
200,53,1,0
200,54,1,0
200,55,1,0
200,56,1,0
200,57,1,0
200,58,1,0
200,59,1,0
200,60,1,0
200,61,1,0
200,62,1,0
200,63,1,0
200,64,1,0
200,65,1,0
200,66,1,0
200,67,1,0
200,68,1,0
200,69,1,0
200,70,1,0
200,71,1,0
200,72,1,0
200,73,1,0
200,74,1,0
200,75,1,0
200,76,1,0
200,77,1,0
200,78,1,1
200,79,1,0
200,80,1,0
200,81,1,0
200,82,1,0
200,83,1,0
200,84,1,0
200,85,1,0
200,86,1,0
200,87,1,0
200,88,1,0
200,89,1,0
