IMG_ID,PIXEL_X,PIXEL_Y,PIXEL_COLOR
63,0,0,1
63,1,0,1
63,2,0,1
63,3,0,1
63,4,0,0
63,5,0,1
63,6,0,0
63,7,0,0
63,8,0,1
63,9,0,0
63,10,0,1
63,11,0,0
63,12,0,0
63,13,0,0
63,14,0,0
63,15,0,0
63,16,0,0
63,17,0,0
63,18,0,0
63,19,0,0
63,20,0,0
63,21,0,0
63,22,0,0
63,23,0,0
63,24,0,0
63,25,0,0
63,26,0,0
63,27,0,1
63,28,0,0
63,29,0,0
63,30,0,0
63,31,0,0
63,32,0,0
63,33,0,0
63,34,0,0
63,35,0,0
63,36,0,0
63,37,0,0
63,38,0,0
63,39,0,0
63,40,0,0
63,41,0,0
63,42,0,0
63,43,0,0
63,44,0,0
63,45,0,0
63,46,0,0
63,47,0,0
63,48,0,0
63,49,0,0
63,50,0,0
63,51,0,0
63,52,0,0
63,53,0,0
63,54,0,0
63,55,0,0
63,56,0,0
63,57,0,0
63,58,0,0
63,59,0,0
63,60,0,0
63,61,0,0
63,62,0,0
63,63,0,0
63,64,0,0
63,65,0,0
63,66,0,0
63,67,0,0
63,68,0,0
63,69,0,0
63,70,0,0
63,71,0,0
63,72,0,0
63,73,0,0
63,74,0,0
63,75,0,0
63,76,0,0
63,77,0,0
63,78,0,0
63,79,0,0
63,80,0,0
63,81,0,0
63,82,0,0
63,83,0,0
63,84,0,1
63,85,0,0
63,86,0,0
63,87,0,0
63,88,0,0
63,89,0,0
63,90,0,0
63,91,0,0
63,92,0,0
63,93,0,0
63,94,0,0
63,95,0,0
63,96,0,0
63,97,0,0
63,98,0,0
63,99,0,0
63,100,0,0
63,101,0,0
63,102,0,0
63,103,0,0
63,104,0,0
63,105,0,0
63,106,0,0
63,107,0,0
63,108,0,0
63,109,0,0
63,110,0,0
63,111,0,0
63,0,1,1
63,1,1,0
63,2,1,0
63,3,1,0
63,4,1,0
63,5,1,0
63,6,1,0
63,7,1,1
63,8,1,0
63,9,1,0
63,10,1,0
63,11,1,0
63,12,1,0
63,13,1,0
63,14,1,0
63,15,1,0
63,16,1,0
63,17,1,0
63,18,1,0
63,19,1,0
63,20,1,0
